Tour_ID	Site_ID	Site_Name	Plant_ID	Correct_Species	For	Lat	Long	HpA_plant	HpA_where	HpA_site	Albugo_tour	Developmental_state	R_diameter	Rosette_color	Herbivory	Disease_RL	Ath-Ath	Ath-other	Growing_on	Humidity_ground	Slope	Sun	Site_type	Site_category	Slope	Sun	Aspect	Ground_cover	Ground_type	Humidity_ground	Heterogeneity	Strata_herbs	Strata_shrubs	Strata_trees	Strata_wall_shrub	Strata_wall_tree	Strata_road	Strata_water	Elevation	Date	Time	Air_temp	Air_hum	Soil_temp	Soil_hum	Pop_size
SCO	P0250	Kinloss Abbey	PA1634		M	57.63403	-3.56683	0		1	0	4	4	2	3	3	4	2	6, 4	3	1	3	6	3	1	2	A	2	3, 2	3	1	50	10	10	20		10		3	20180510	18:03	22.4	37.7	18.7	2.48	400
SCO	P0251	Charlestown	PA1637		M	57.51213	-4.25831	0		0	0	4	2	1, 6, 2005	3	3	6	4	3, 4	3	2	3	2	2	2	2	E	2	3, 2	3	1	35	15	10			40		46	20180510	20:01	12.9	58.3	13.8	18.46	200
SCO	P0251	Charlestown	PA1639		M	57.51213	-4.25831	0		0	0	4	5	1, 6, 2005	4	3	4	6	3, 4	3	2	3	2	2	2	2	E	2	3, 2	3	1	35	15	10			40		46	20180510	20:01	12.9	58.3	13.8	18.46	200
SCO	P0252	Dingwall	PA1644		M	57.59487	-4.42132	1	RL, CL	1	0	4	5	1, 4, 2006	3	2	3	3	6	3	3	3	4	1	2	1	A	3	3, 4	3	2	80					20		0	20180511	9:42	13.2	57.5	13.5	-1.71	5000
SCO	P0252	Dingwall	PA1646		M	57.59487	-4.42132	0		1	0	4	3	1, 5	2	1	4	2	4	3	1	1	4	1	2	1	A	3	3, 4	3	2	80					20		0	20180511	9:42	13.2	57.5	13.5	-1.71	5000
SCO	P0253	Ullapool	PA1651		M	57.89675	-5.16396	0		0	0	2	2	1	3	1	5	3	6	3	3	3	4	1	1	3	A	2	3	3	2	20		5	60		15		13	20180511	12:11	15.9	46.7	15.4	1.72	300
SCO	P0253	Ullapool	PA1652		M	57.89675	-5.16396	0		0	0	4	5	1, 3	3	3	6	4	3	3	1	3	4	1	1	3	A	2	3	3	2	20		5	60		15		13	20180511	12:11	15.9	46.7	15.4	1.72	300
SCO	P0254	Achanalt	PA1656		M	57.61001	-4.91435	0		0	0	3	4	1	2	1	1	1	6, 9	3	2	1	3	3	2	1	S	3	3, 2	3	1	95		5					113	20180511	14:42	16.3	48.1	17.7	5.93	10000
SCO	P0254	Achanalt	PA1657		M	57.61001	-4.91435	0		0	0	3	4	1, 5	1	1	3	3	6	3	2	1	3	3	2	1	S	3	3, 2	3	1	95		5					113	20180511	14:42	16.3	48.1	17.7	5.93	10000
SCO	P0257	Uig	PA1659		M	57.58667	-6.37755	0		0	0	3	3	1, 5	3	1	6	3	4	3	2	3	4	1	2	3	S	3	2, 4	3	2	35			15	45	5		-2	20180512	13:44	15.7	47	23.3	7.62	100
SCO	P0257	Uig	PA1664		M	57.58667	-6.37755	0		0	0	4	4	1, 3	3	3	6	6	7	2	1	2	4	1	2	3	S	3	2, 4	3	2	35			15	45	5		-2	20180512	13:44	15.7	47	23.3	7.62	100
SCO	P0258	Kyleakin	PA1666		M	57.27356	-5.72571	0		0	0	3	3	1, 5	2	3	6	3	1, 4	3	1	4	2	1	1	3	A	2	3	3	1	10	10		10	15	55		-2	20180513	10:09	12.4	76	13.4	11.59	100
SCO	P0258	Kyleakin	PA1669		M	57.27356	-5.72571	0		0	0	4	3	2, 5	2	1	5	2	1, 4	3	1	3	2	1	1	3	A	2	3	3	1	10	10		10	15	55		-2	20180513	10:09	12.4	76	13.4	11.59	100
SCO	P0256	Dunvegan	PA1674		M	57.44731	-6.58516	0		0	0	3	3	1	1	1	2	2	3, 7	4	1	4	4	3	1	4	A	5	4, 2	3	2	5	25	25			45		34	20180512	11:03	14.5	61	20.1	3.52	300
SCO	P0256	Dunvegan	PA1675		M	57.44731	-6.58516	0		0	0	3	4	1	3	1	6	3	3, 4	3	1	3	4	3	1	4	A	5	4, 2	3	2	5	25	25			45		34	20180512	11:03	14.5	61	20.1	3.52	300
SCO	P0259	Portree	PA1680		M	57.41306	-6.19551	0		0	0	3	4	1, 2	3	1	1	4	1, 4	3	1	3	12	1	1	3	A	2	2, 4	3	1	5			45	20	30		2	20180512	16:13	17.8	42.2	17.8	11.56	300
SCO	P0259	Portree	PA1682		M	57.41306	-6.19551	0		0	0	4	3	1	2	1	6	3	4	3	1	3	12	1	1	3	A	2	2, 4	3	1	5			45	20	30		2	20180512	16:13	17.8	42.2	17.8	11.56	300
SCO	P0260	Broadford	PA1685		M	57.24124	-5.90471	0		0	0	2	2	1, 5	2	1	3	3	6, 7	4	2	3	4	1	2	3	N	2	3, 2	3	2	40			5	5	45	5	3	20180512	18:02	25.7	30.5	16.2	12.55	200
SCO	P0260	Broadford	PA1687		M	57.24124	-5.90471	0		0	0	3	3	1, 5	3	1	4	3	3, 4	3	1	3	4	1	2	3	N	2	3, 2	3	2	40			5	5	45	5	3	20180512	18:02	25.7	30.5	16.2	12.55	200
SCO	P0261	Invergarry	PA1691		M	57.07049	-4.78817	0		0	0	3	3	5	3	1	4	4	4	3	1	1	4	3	2	1	S	5	2, 4	3	1	20	30	5	5		40		53	20180513	12:27	29.3	63.6	30.4	10.65	300
SCO	P0261	Invergarry	PA1693		M	57.07049	-4.78817	0		0	0	3	3	1, 5	1	1	2	3	4	3	1	1	4	3	2	1	S	5	2, 4	3	1	20	30	5	5		40		53	20180513	12:27	29.3	63.6	30.4	10.65	300
SCO	P0262	Fort Williams	PA1698		M	56.81467	-5.10465	0		0	0	3	2	1	1	1	5	1	6, 4	3	3	3	12	1	3	2	N, W	4	3	3	1	40	5	5	10		40		84	20180513	13:49	21.9	43.4	19.2	7.28	50
SCO	P0262	Fort Williams	PA1700		M	56.81467	-5.10465	0		0	0	4	2	1, 5	2	1	5	3	4	2	2	3	12	1	3	2	N, W	4	3	3	1	40	5	5	10		40		84	20180513	13:49	21.9	43.4	19.2	7.28	50
SCO	P0263	Glencoe	PA1701		M	56.6697	-5.01171	0		0	0	3	3	2, 3, 2005	1	1	3	3	3, 4	2	3	2	1	4	4	2	E	2	2, 4	3	1	95					5		106	20180513	16:36	22.9	42.8	21.1	8.93	50
SCO	P0263	Glencoe	PA1703		M	56.6697	-5.01171	0		0	0	3	3	2, 3	2	1	2	6	3, 4	2	3	2	1	4	4	2	E	2	2, 4	3	1	95					5		106	20180513	16:36	22.9	42.8	21.1	8.93	50
SCO	P0264	Appin	PA1707		M	56.57278	-5.38186	0		0	0	4	5	1, 2, 2005	4	1	6	1	4, 9	2	2	1	9	3	2	1	W	4	4, 5	3	1	75	10		10			5	6	20180513	18:00	22.2	46.2	22.3	4.7	2000
SCO	P0264	Appin	PA1708		M	56.57278	-5.38186	0		0	0	4	3	2, 3	3	1	6	3	3, 4	2	2	1	9	3	2	1	W	4	4, 5	3	1	75	10		10			5	6	20180513	18:00	22.2	46.2	22.3	4.7	2000
SCO	P0361	Taynuilt	PA1714		M	56.42869	-5.23618	1	CL	1	0	4	2	2, 4	1	2	2	3	4, 7	3	1	3	6	3	2	2	N, E	3	2, 4	3	1	70		5	20		5		34	20180514	11:42	24.1	57	24	5.85	50000
SCO	P0361	Taynuilt	PA1718		M	56.42869	-5.23618	0		1	0	2	3	1	2	3	4	3	3, 4	3	1	2	6	3	2	2	N, E	3	2, 4	3	1	70		5	20		5		34	20180514	11:42	24.1	57	24	5.85	50000
SCO	P0362	Bearsden	PA1722		M	55.91952	-4.3345	0		1	1	3	3	2, 5	1	5	4	2	3	3	1	3	6	1	1	3	A	3	2, 4	3	1	10	20	10		20	40		51	20180514	20:18	19.1	48.5	18.1	4.75	100000
SCO	P0362	Bearsden	PA1724		M	55.91952	-4.3345	0		1	0	3	3	2	1	3	1	3	4	4	1	4	6	1	1	3	A	3	2, 4	3	1	10	20	10		20	40		51	20180514	20:18	19.1	48.5	18.1	4.75	100000
SCO	P0411	Inveraray	PA1727		M	56.23745	-5.07286	0		0	0	4	3	1, 3, 5, 7	3	3	6	3	3, 4	3	1	1	2	3	2	1	S, E	1	2, 4	2	1	20	5	5	5		65		12	20180514	13:56	22.7	48.2	22.7	20.21	100
SCO	P0411	Inveraray	PA1728		M	56.23745	-5.07286	0		0	0	4	3	1, 5	3	1	6	5	4	3	1	1	2	3	2	1	S, E	1	2, 4	2	1	20	5	5	5		65		12	20180514	13:56	22.7	48.2	22.7	20.21	100
SCO	P0412	Killearn	PA1732		M	56.04442	-4.37275	0		0	0	3	3	1	4	1	3	5	6, 7	3	1	3	6	3	1	3	A	2	3, 4	3	1	40	10			40	10		112	20180514	17:23	26.4	40.9	26.7	3.8	1000
SCO	P0412	Killearn	PA1734		M	56.04442	-4.37275	0		0	0	3	3	1, 5	1	3	1	2	4	3	1	3	6	3	1	3	A	2	3, 4	3	1	40	10			40	10		112	20180514	17:23	26.4	40.9	26.7	3.8	1000
SPN	P0319	BUJ2	PA1749		M	42.67527	-2.4058	0		1	0	3	2	1	1	1	6	4	6, 4	3	2	3	2	2	2	2	S, E	2	3, 1	3	2	15	10	10	10	30	20		609	20180513	14:28	22.6	32.5	15.9	14.91	1000
IRE	P0236	Mohill	PA1752		M	53.92103	-7.91368	0		1	0	3	4	1, 2	4	4	4	4	6, 4	3	2	3	2	3	2	2	N, E	2	3, 4	3	2	25	5	10	5	15	40		49	20180506	14:52	27.5	46.2	33.8	n/a	5000
IRE	P0236	Mohill	PA1753		M	53.92103	-7.91368	0		1	0	3	4	1	4	1	4	5	6, 7	2	3	3	2	3	2	2	N, E	2	3, 4	3	2	25	5	10	5	15	40		49	20180506	14:52	27.5	46.2	33.8	n/a	5000
SPN	P0321	ARI	PA1753		M	42.94014	-1.27913	0		0	0	4	3	1, 5, 2006	1	1	6	3	6, 3	4	3	3	4	3	2	2	S, E	2	3, 2	4	1	30		20	10		40		817	20180513	18:47	11.6	62.8	10.6	20.61	100
IRE	P0238	Edgeworthstown	PA1755		M	53.69478	-7.60888	0		0	0	3	4	1	3	1	1	4	3, 4	2	2	2	12	1	2	2	S, W	2	2, 3	2	1	15		5	40		40		101	20180506	16:32	30.3	41.5	25.3	10.47	200
SPN	P0321	ARI	PA1756		M	42.94024	-1.27882	0		0	0	4	4	1	3	1	6	3	6, 3	4	1	3	4	3	2	2	S, E	2	3, 2	4	1	30		20	10		40		817	20180513	18:47	11.6	62.8	10.6	20.61	100
IRE	P0238	Edgeworthstown	PA1757		M	53.69478	-7.60888	0		0	0	2	3	1	1	1	1	5	3, 4	2	2	2	12	1	2	2	S, W	2	2, 3	2	1	15		5	40		40		101	20180506	16:32	30.3	41.5	25.3	10.47	200
SPN	P0322	PAN	PA1759		M	42.76025	-0.23257	0		0	0	3	2	1, 3, 2005	3	3	3	4	3	3	3	3	7	3	4	3	W	2	3, 2	3	1	50				50			1680	20180514	14:21	14.4	46.2	12	12.73	50
SPN	P0322	PAN	PA1761		M	42.76025	-0.23257	0		0	0	3	3	1, 7	2	1	2	3	2, 4	3	4	3	7	3	4	3	W	2	3, 2	3	1	50				50			1680	20180514	14:21	14.4	46.2	12	12.73	50
IRE	P0239	Cavan	PA1765		M	53.995574	-7.362371	0		0	0	2	4	1	4	1	6	2	6, 9	2	3	4	6	1	3	1	E	2	3, 4	2	1	35	60				5		77	20180506	17:54	23.7	53.5	20.7	27.47	200
IRE	P0239	Cavan	PA1766		M	53.995574	-7.362371	0		0	0	4	3	5, 6	2	1	3	3	6	2	3	4	6	1	3	1	E	2	3, 4	2	1	35	60				5		77	20180506	17:54	23.7	53.5	20.7	27.47	200
SPN	P0323	TAU-2	PA1767		M	42.5202	0.8454	0		0	0	3	4	1, 2	3	1	6	1	9, 3	3	3	3	4	2	3	3	S, W	3	3, 2	3	1	55	5	10	5		25		1461	20180515	11:36	11.9	52.4	11.9	13.62	50
SPN	P0324	MOA	PA1768		M	42.46507	0.69566	0		0	0	3	3	1, 3	2	3	4	1	9	3	2	3	4	1	2	3	E	5	5	3	1	40			20	20	20		1198	20180515	14:12	20.1	43.5	15.7	5.35	300
SPN	P0324	MOA	PA1772		M	42.46507	0.69566	0		0	0	4	3	1, 3	3	1	3	1	9	3	2	3	4	1	2	3	E	5	5	3	1	40			20	20	20		1198	20180515	14:12	20.1	43.5	15.7	5.35	300
SPN	P0325	BOS	PA1776		M	42.78327	0.69144	0		0	0	4	2	2, 3	1	3	3	4	4, 6	4	1	3	4	1	1	3	N,E	3	3, 4	4	1	30	10	5	25	30			723	20180515	18:23	13.5	70.1	10.3	28.87	100
SPN	P0326	ALE	PA1777		M	42.41257	1.32268	0		1	0	3	3	1	1	1	6	3	6, 3	3	4	3	1	4	3	3	N,E	2	3, 2	3	1	5		35	30		30		1143	20180516	12:38	22.4	39.2	16.5	14,10	1000
SPN	P0326	ALE	PA1781		M	42.40849	1.32465	0		1	0	3	4	1, 3	2	3	6	4	6, 3	3	1	3	1	4	3	3	N,E	2	3, 2	3	1	5		35	30		30		1143	20180516	12:38	22.4	39.2	16.5	14,10	1000
SPN	P0327	MOF	PA1785		M	42.34521	1.40327	0		0	0	5	4	1, 3	3	3	3	2	3	2	2	2	1	4	3	2	S, W	2	2	2	1	30	20	30			30		761	20180516	14:46	24.4	38.6	30.4	8.43	1000
SPN	P0327	MOF	PA1786		M	42.34524	1.40328	0		0	0	4	5	1	2	1	6	5	3	2	2	2	1	4	3	2	S, W	2	2	2	1	30	20	30			30		761	20180516	14:46	24.4	38.6	30.4	8.43	1000
SPN	P0328	PRU	PA1791		M	42.38007	1.72598	0		1	0	3	3	1, 7	2	3	6	5	6, 5	3	2	3	1	4	3	3	N, E	2	3	3	1	25	5	50			20		1174	20180516	17:26	24.9	32.2	20.1	18	100
SPN	P0329	PRU-2	PA1795		M	42.37878	1.7246	0		0	0	4	3	1, 2	4	1	4	4	6, 9	3	2	3	1	4	3	3	N, E	2	3	3	1	50	5	25			20		1208	20180516	18:05	19.2	38.5	16.1	11.11	30
IRE	P0290	Doolin	PA1833		M, P	53.03812	-9.37913	0		0	0	3	4	1, 5	2	3	5	1	4, 9	3	1	2	10	4	1	1	W	4	1, 5	3	1	80			20				66	20180505	n/a	n/a	n/a	n/a	n/a	20
SWN	P0363	TAL	PA1881		M	62.62514	17.67708	0		0	0	3	2	1, 5	2	1	4	1	9, 4	2	2	3	11	3	3	2	S, W	3	5, 4	3	1	80		10	10				114	20180515	10:37	31.9	35.4	37.4	17.9	50
SWN	P0363	TAL	PA1884		M	62.62647	17.67551	0		0	0	3	4	1, 5	2	1	1	3	4, 7	2	2	2	11	3	3	2	S, W	3	5, 4	3	1	80		10	10				114	20180515	10:37	31.9	35.4	37.4	17.9	50
SWN	P0364	TAA	PA1887		M	62.63792	17.73273	0		0	0	3	5	1, 3	1	1	6	5	2, 4	2	4	2	10	4	4	2	S	1	1, 4	2	1	20		5		55	20		67	20180515	12:43	33.3	28.4	32.6	10.79	100
SWN	P0364	TAA	PA1890		M	62.63792	17.73273	0		0	0	3	2	1, 5	2	1	3	6	6, 7	1	2	2	10	4	4	2	S	1	1, 4	2	1	20		5		55	20		67	20180515	12:43	33.3	28.4	32.6	10.79	100
SWN	P0365	Högsjö	PA1893		M	62.79208	17.89834	0		0	0	3	2	1, 3, 2005	1	1	6	3	6, 2	2	1	2	6	3	1	3	A	2	1, 4	2	1	35	5	15	5		40		40	20180515	17:17	23.9	39.5	27.6	14.9	200
SWN	P0365	Högsjö	PA1896		M	62.79208	17.89834	0		0	0	3	2	1, 5	1	1	3	3	6, 7	2	1	2	6	3	1	3	A	2	1, 4	2	1	35	5	15	5		40		40	20180515	17:17	23.9	39.5	27.6	14.9	200
SWN	P0366	Herr	PA1899		M	63.06645	18.31932	0		1	0	3	4	1	1	1	1	5	6, 2	3	4	3	10	4	4	3	E	1	1, 3	3	1	10	10	40		40			10	20180516	11:53	28.4	33.7	36	27.64	200
SWN	P0366	Herr	PA1902		M	63.06645	18.31932	0		1	0	3	3	1	3	1	3	3	6, 7	3	4	3	10	4	4	3	E	1	1, 3	3	1	10	10	40		40			10	20180516	11:53	28.4	33.7	36	27.64	200
SWN	P0367	Fab	PA1907		M	63.0163	18.31755	0		1	0	1	3	1, 5	2	3	1	4	6, 7	3	4	2	10	4	4	2	S	2	3, 4	3	1	35	5	15		35		10	-6	20180516	13:33	29.2	32.9	28.55	17.5	500
SWN	P0367	Fab	PA1910		M	63.0163	18.31755	0		1	0	4	3	2, 3	2	3	6	2	6, 7	3	4	2	10	4	4	2	S	2	3, 4	3	1	35	5	15		35		10	-6	20180516	13:33	29.2	32.9	28.55	17.5	500
SWN	P0368	Omneberget	PA1914		M	62.95647	18.34079	0		0	0	4	2	1, 3	1	1	4	4	6, 7	2	4	3	10	4	4	3	S, W	1	1, 4	2	1	10	10	55		25			72	20180516	17:06	26.6	29.9	31.2	5.48	100
SWN	P0368	Omneberget	PA1917		M	62.95647	18.34079	0		0	0	3	2	2, 5	2	1	6	3	6, 7	2	4	3	10	4	4	3	S, W	1	1, 4	2	1	10	10	55		25			72	20180516	17:06	26.6	29.9	31.2	5.48	100
SWN	P0369	Edsatter	PA1920		M	62.91837	18.38055	0		0	0	2	6	1, 3	1	1	6	6	6, 7	2	4	3	10	4	4	3	S, W	1	1, 4	3	1	5		65		30			42	20180517	11:09	17	45	16.7	10.65	80
SWN	P0369	Edsatter	PA1923		M	62.91837	18.38055	0		0	0	3	2	1, 5	3	1	6	5	6, 7	2	4	3	10	4	4	3	S, W	1	1, 4	3	1	5		65		30			42	20180517	11:09	17	45	16.7	10.65	80
SWN	P0370	Edj-2	PA1926		M	62.9151	18.40421	0		1	0	2	3	1, 5	1	3	3	4	2, 4	3	3	3	10	4	3	2	S, W	1	1, 4	3	1	10		10	30	35	15		1	20180517	12:39	15.5	44.5	20.3	9.8	40
SWN	P0370	Edj-2	PA1931		M	62.91526	18.40384	0		1	0	3	4	1, 5	2	3	1	6	2, 6	2	4	2	10	4	3	2	S, W	1	1, 4	3	1	10		10	30	35	15		1	20180517	12:39	15.5	44.5	20.3	9.8	40
SWN	P0371	Öden	PA1934		M	62.89608	18.36596	0		0	0	3	4	2, 5	1	1	2	3	6, 7	3	3	3	10	2	3	2	S, W	1	1, 4	3	1	35	10		40		15		87	20180517	15:29	18.3	33.6	20	5.7	20
SWN	P0371	Öden	PA1937		M	62.89608	18.36596	0		0	0	3	3	2, 3	1	1	5	2	6, 7	3	3	3	10	2	3	2	S, W	1	1, 4	3	1	35	10		40		15		87	20180517	15:29	18.3	33.6	20	5.7	20
SWN	P0372	Bönhamn	PA1940		M	62.87939	18.44764	0		0	0	3	4	1, 5	3	1	3	3	4	2	3	1	1	1	2	1	N,E	2	5, 4	2	1	60	5			5	30		-3	20180517	16:46	19.4	38.2	22	7.74	1000
SWN	P0372	Bönhamn	PA1943		M	62.87939	18.44764	0		0	0	4	3	1, 5	2	1	2	3	5, 4	2	3	1	1	1	2	1	N,E	2	5, 4	2	1	60	5			5	30		-3	20180517	16:46	19.4	38.2	22	7.74	1000
SWN	P0167	Ådal	PA1946		M	62.86223	18.33807	0		0	0	3	2	2, 3	1	1	3	4	6, 5	3	3	3	14	2	3	3	S	2	3, 2	3	1	30	30	30	10				71	20180518	12:05	n/a	n/a	28	2.82	150
SWN	P0167	Ådal	PA1949		M	62.86268	18.33769	0		0	0	3	3	1, 3, 2005	3	1	6	3	3, 4	2	3	3	14	2	3	3	S	2	3, 2	3	1	30	30	30	10				71	20180518	12:05	n/a	n/a	28	2.82	150
SWN	P0168	Eden	PA1952		M	62.8755	18.17542	0		0	0	2	3	1, 2	2	1	2	6	6, 7	3	3	3	14	3	3	3	S	2	3, 4	2	1	30	10	25	30			5	3	20180518	13:37	23.2	32	28	14.05	1000
SWN	P0168	Eden	PA1955		M	62.8755	18.17542	0		0	0	3	3	1, 5	2	3	6	6	6, 7	3	3	3	14	3	3	3	S	2	3, 4	2	1	30	10	25	30			5	3	20180518	13:37	23.2	32	28	14.05	1000
SWN	P0375	Lovvik	PA1958		M	62.80042	18.07546	0		1	0	3	3	1	2	1	2	2	2, 4	2	5	2	1	3	2	2	S, W	3	1, 4	2	1	25	25		25		25		-4	20180518	15:07	24.2	61.5	27.7	5.5	1000
SWN	P0375	Lovvik	PA1961		M	62.80042	18.07546	0		1	0	3	3	1	3	3	2	2	2, 4	2	5	2	1	3	2	2	S, W	3	1, 4	2	1	25	25		25		25		-4	20180518	15:07	24.2	61.5	27.7	5.5	1000
SPS	P0002	Vdc	PC0001		M	38.04972	-5.0303	0		1	0	2	5	1	1	1	n/a	2	7	2	1	3	1	4	1	2	A	2	3, 4	2	1	55		30			15		573	20180215	14:45	21.6	44	12	17.98	30
SPS	P0005	Lso	PC0002		M	38.85756	-3.16225	0		0	0	1	6	1	3	3	n/a	2	5, 6	2	1	2	1	4	2	1	S, W	3	2	2	1	50	20	15			15		764	20180217	13:50	20.5	48.1	20.5	2.86	30
SPS	P0007	Mdc	PC0003		M	38.87524	-3.52768	0		0	0	1	5	1	1	1	n/a	3	6	2	1	2	1	4	1	1	A	3	3, 4	2	1	15	60	15			10		726	20180218	14:20	29.3	28.1	16.1	2.86	100
SPS	P0010	Ali	PC0004		M	39.72536	-5.74385	0		0	0	1	6	1, 7	2	3	n/a	1	6	3	3	3	12	1	4	3	E, S	3	2, 3, 2004	3	1	20				80			451	20180220	18:41	16.8	52.8	9.6	2.89	100
SPS	P0012	Zaz	PC0005		M	39.25705	-6.03331	0		0	0	1	6	1, 5	2	3	n/a	1	5	2	1	3	12	1	1	4	A	2	1	2	1	2			30	30	28		449	20180221	12:46	18.7	39	n/a	n/a	30
SPS	P0014	Mot	PC0006		M	38.19125	-6.23774	0		0	0	1	5	2, 3, 2007	2	1	n/a	3	3	2	1	1	1	4	1	1	A	1	2	2	1	65		20			15		520	20180221	19:11	14.3	37.5	12.6	2.89	30
AAG	P0034	Istisu	PC0007		M	38.97857	48.55928	0		0	0	1	4	1	1	1	n/a	6	6	3	2	3	1	3	2	2	N, E	1	3	3	1	20	30	30			20		93	20180324	15:31	17.4	59.1	14.4	12.08	200
AAG	P0035	Istisu2	PC0008		M	38.97427	48.55284	0		1	0	2	6	1, 3	1	1	n/a	4	6	4	1	3	1	4	1	2	E, S	2	3	3	1	50	15	15			20		94	20180324	18:23	14.3	72.1	12.3	13.8	200
AAG	P0040	Narimanabad	PC0009		M	38.88007	48.81895	0		0	0	3	6	1	1	1	n/a	6	6	2	1	1	9	3	1	1	A	4	5	3	1	40	30					30	-30	20180325	18:22	15.5	64.8	12.5	17.86	50
AAG	P0043	Lag2	PC0010		M	41.84047	46.28331	0		0	0	2	4	1	1	1	n/a	2	3, 6	4	1	3	12	1	2	3	S, W	3	3	4	1	40	10	10	10	20	10		549	20180329	9:23	14.2	87.9	12.2	23.57	1000
AAG	P0042	Lag1	PC0011		M	41.82686	46.28318	0		1	0	2	3	1	1	1	n/a	1	6	5	1	2	12	1	1	2	A	3	2	4	1	80	10				10		479	20180329	11:09	12.8	90.5	14.4	20.85	100
AAG	P0046	Tsakva2	PC0013		M	42.097638	43.404451	0		1	0	3	6	1	1	1	n/a	1	5, 6	5	4	3	13	3	4	3	N	5	2, 3	5	1	50	10	10			30		465	20180330	12:16	11.1	90.6	10.5	20.32	1000
AAG	P0048	Zestafoni	PC0014		M	42.10529	43.03828	0		1	0	2	4	1	3	1	n/a	2	5, 6	4	1	4	12	1	1	4	A	4	2, 4	4	1	15		20		15	40	10	158	20180330	17:43	12.5	85.8	13.3	20.31	5000
AAG	P0117	Vani	PC0015		M	42.09429	42.5108	0		0	0	1	5	1	1	1	n/a	1	4, 6	3	1	3	12	1	1	2	A	3	3	3	1	50			10	10	30		49	20180331	12:31	17.3	56.2	17	11.4	100
AAG	P0118	Khoni	PC0016		M	42.32096	42.40599	0		0	0	3	5	1, 4, 2005	1	1	n/a	2	6	5	2	4	12	1	1	4	A	3	3, 4	5	1	35	10	15	10		30		102	20180331	16:56	22.7	38	21.2	30.95	50
IRE	P0194	Rathnew	PC0025		M	52.99227	-6.07541	0		1	0	3	6	1, 3, 2007	2	1	n/a	4	6	3	2	3	6	3	1	2	A	4	3, 5	3	2	60		15	15		10		14	20180430	10:44	16.1	44.7	17.7	27.61	5000
IRE	P0198	Stradbally	PC0026		M	52.13662	-7.46801	0		1	0	1	4	1	1	1	n/a	3	4	4	1	2	6	3	1	3	A	4	3, 4	4	1	30			40	20	10		76	20180501	10:18	9.3	88.2	9.1	5.9	200
IRE	P0199	Dungarvan	PC0027		M	52.08537	-7.63043	0		1	0	3	6	1	1	1	n/a	1	1	4	1	4	2	1	1	3	A	4	3, 5	4	2	35	10	10		35	10		3	20180501	11:35	10.5	97.5	n/a	n/a	50
IRE	P0206	Ennis	PC0028		M	52.83387	-8.99243	0		0	0	3	6	1	2	1	n/a	1	9	3	1	3	2	3	1	2	A	5	4, 5	3	1	70	5	10			15		7	20180502	13:30	17.4	52.3	13.7	16.12	300
SCO	P0243	Whitestone	PC0030		M	57.02153	-2.59091	0		0	0	3	3	1	1	3	n/a	1	6, 4	2	1	2	4	3	2	2	S	3	2, 3	2	1	50			15	20	15		78	20180509	12:52	17.7	50.4	15.2	0.27	1000
SCO	P0244	Lumsden	PC0031		M	57.28711	-2.87331	0		0	0	3	4	1	1	1	n/a	1	5, 7	3	1	3	12	1	2	3	W	3	2, 4	3	1	15		20	40	10	15		238	20180509	15:31	13.5	55.5	14	1.79	1000
SPB	P0049	Pla	PC0049	NO	M	41.49955	2.25038	0		0	0	3	6	1, 4, 2005	2	n/a	n/a	1	3, 6	3	2	3	1	4	2	3	N, E	2	2, 3	3	1	15	15	45			25		215	20180222	11:00	9.6	51.6	10.5	1.26	10
SPB	P0051	LL	PC0051	NO	M	41.5901	2.48788	0		0	0	1	6	2, 3	2	4	n/a	n/a	n/a	n/a	n/a	n/a	14	4	2	3	N, E	1	2, 3	3	1	10		60	15		15		311	20180222	14:30	8.5	62.1	10	2.48	500
SPB	P0052	Bla	PC0052	NO	M	41.68125	2.80026	0		1	0	1	4	1	1	1	n/a	4	6, 7	2	n/a	n/a	14	3	3	2	N, W	4	3, 4	3	1	25	10	50			15		52	20180223	9:35	7.4	56.1	6.9	-0.47	1000
SPB	P0054	pCB7	PC0054		M	41.72473	2.92705	0		0	0	1	6	1	2	1	n/a	5	3, 5	2	1	2	2	1	1	2	A	1	2	2	1	75		5	5		15		1	20180223	14:52	15.7	35.8	17.6	1.51	200
SPB	P0055	pCB21	PC0055		M	41.72872	2.9077	0		1	0	1	5	1	1	1	n/a	2	5, 6	2	1	2	11	2	1	2	N	3	2, 3	2	1	90		10					13	20180223	16:25	15.2	43.6	13.6	1.13	100000
SPB	P0056	pCB0	PC0056		M	41.81333	2.89628	0		0	0	2	6	1, 8	3	3	n/a	3	6	3	1	2	11	2	1	2	A	2	2, 3	3	1	60	15	5			20		131	20180224	10:00	7.4	68.5	n/a	5.3	100
SPB	P0057	pCB20	PC0057		M	41.98849	2.76073	0		0	0	1	4	1	2	3	n/a	3	4	3	1	2	12	1	1	2	A	1	2	2	1	25		20	5	10	35		92	20180224	13:00	23.5	29.7	21.3	2.69	200
SPB	P0058	Mat	PC0058		M	41.76004	2.69002	0		0	0	3	6	1	2	1	n/a	1	6	3	2	3	14	4	2	3	S	3	2	3	1	15	20	50			15		58	20180224	15:45	13.3	56.1	11.6	0.38	100
ITA	P0016	Etna	PC0059		M	37.68949	15.09558	0		0	0	1	5	1	1	1	n/a	4	1, 7	3	3	4	7, 12	1	3	3	E	2	1, 4	3	2	20	10	10	10	20	30		723	20180305	9:50	19.8	60.6	18.8	4.11	200
